RequestedISIN;RequestedDate;referenceDate;compositeLiquidityScore;concentrationWeightedLiquidityScore;holdingScore;turnoverScore;isin;amountType;ecbTiering;ecbHaircut;optionFlag;zeroCouponFlag;couponPaymentDate;couponRecordDate;interestPeriodStartDate;interestPeriodEndDate;couponPaymentFrequency;rateType;couponInterestRate;couponGrossAmount;aggregatedHoldingData.freeFloatHolding;aggregatedHoldingData.freeFloatHoldingEur;aggregatedHoldingData.freeFloatMarketValueEur;aggregatedHoldingData.concentration;aggregatedHoldingData.averageHoldingSizeEur;aggregatedHoldingData.averageHoldingSizeMarketValueEur;aggregatedHoldingData.medianHoldingSizeEur;aggregatedHoldingData.medianHoldingSizeMarketValueEur;aggregatedHoldingData.simpleMovingAverage['30'].concentration;aggregatedHoldingData.simpleMovingAverage['30'].concentrationDelta;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHolding;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHoldingDelta;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSizeDelta;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSizeDelta;aggregatedTransactionData.totalVolCurrentBD.volumeEur;aggregatedTransactionData.totalVolNext1BD.volumeEur;aggregatedTransactionData.totalVolNext2BD.volumeEur;aggregatedTransactionData.transactionCount;aggregatedTransactionData.averageTicketSizeEur;aggregatedTransactionData.averageGrossSettlementPriceEur;aggregatedTransactionData.medianTicketSizeEur;aggregatedTransactionData.medianGrossSettlementPriceEur;aggregatedTransactionData.settlementVWAPEur;aggregatedTransactionData.simpleMovingAverage['30'].concentration;aggregatedTransactionData.simpleMovingAverage['30'].concentrationDelta;aggregatedTransactionData.simpleMovingAverage['30'].volume;aggregatedTransactionData.simpleMovingAverage['30'].volumeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAP;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAPDelta;transaction.transactionId;transaction.transactionDate;transaction.settlementDate;transaction.transactionType;transaction.transactionStatus;transaction.quantity;transaction.quantityUnit;transaction.cashAmount;transaction.cashSettlementCurrency;transaction.grossSettlementPrice;transaction.receivingPartyType;transaction.deliveringPartyType
AT0000A326N4;2024-02-09;2024-02-09T00:00:00;0.0;0.0;0.9433307633;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.2969204E7;5.0;8640000.0;8593840.8;1000000.0;994657.5;4.0;0.0;4.31866666667E7;3.0E-4;8708666.6667;-0.0079;1008333.3333;-0.0083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2024-02-09;2024-02-09T00:00:00;0.8866615266;0.9834232845;0.9880493446;0.966075559;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.241E8;2.241E8;2.28493639611E8;52.0;4309615.3846;4394108.4541;1150000.0;1172546.5665;54.0;0.0;2.273433333333E8;-0.0143;4149827.5102;0.0385;1411666.6667;-0.1854;;7700000.0;4500000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2024-02-09;2024-02-09T00:00:00;0.8430994603;0.8747108712;0.9367771781;0.9259830378;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.079E8;1.079E8;1.0204103E8;7.0;1.54142857143E7;1.457729E7;2000000.0;1891400.0;6.0;0.0;1.072066666667E8;0.0065;1.75252380952E7;-0.1205;2606666.6667;-0.2327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2024-02-09;2024-02-09T00:00:00;0.9230769231;0.9005628518;0.8311444653;0.9155722326;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.615124E9;1.615124E9;1.6320154997832E9;109.0;1.48176513761E7;1.49726192641E7;2000000.0;2020916.66;103.0;0.0;1.2762353E9;0.2655;1.22491649979E7;0.2097;1553566.6667;0.2874;1.11991E8;5.9635E7;2.0243E7;21.0;5332904.7619;104.1113;700000.0;104.0344;103.9808;23.0;0.0;1.800254666667E8;-0.3779;4959968.7832;0.0752;530750.0;0.3189;104.415;-0.0029;104.3481;-0.003;104.3814;-0.0038;;;;;;;;;;;;
AT0000A32562;2024-02-08;2024-02-08T00:00:00;0.9147376543;0.9895833333;0.9965277778;0.9714506173;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.143E8;2.143E8;2.18897652204E8;52.0;4121153.8462;4209570.2347;1050000.0;1072526.994;54.0;0.0;2.276366666667E8;-0.0586;4147325.1792;-0.0063;1430000.0;-0.2657;500000.0;;7700000.0;;;;;;;3.0;0.0;2690000.0;-0.8141;646645.5026;-0.2268;600000.0;-0.1667;62.3414;-1.0;62.3142;-1.0;62.3522;-1.0;;;;;;;;;;;;
AT0000A2XLD9;2024-02-08;2024-02-08T00:00:00;0.8406635802;0.8722993827;0.9371141975;0.9220679012;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.01429055E8;6.0;1.785E7;1.69048425E7;2700000.0;2557035.0;6.0;0.0;1.0718E8;-7.0E-4;1.76064285714E7;0.0138;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2024-02-08;2024-02-08T00:00:00;0.0;0.0;0.9436728395;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.3040268E7;5.0;8640000.0;8608053.6;1000000.0;996302.5;4.0;0.0;4.31866666667E7;3.0E-4;8708666.6667;-0.0079;1008333.3333;-0.0083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2024-02-08;2024-02-08T00:00:00;0.8480300188;0.8818011257;0.8348968105;0.8761726079;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.654919E9;1.654919E9;1.675315876675E9;105.0;1.57611333333E7;1.59553893017E7;2000000.0;2024650.0;103.0;0.0;1.2576816E9;0.3158;1.21306025053E7;0.2993;1543483.3333;0.2958;2.544E7;1.11991E8;5.9635E7;10.0;2544000.0;103.7004;310000.0;103.8523;102.8669;24.0;0.0;1.777755E8;-0.8569;4830046.1514;-0.4733;520750.0;-0.4047;104.4543;-0.0072;104.3848;-0.0051;104.4404;-0.0151;;;;;;;;;;;;
AT0000A34QR4;2024-02-08;2024-02-08T00:00:00;0.9672067901;0.9857253086;0.9907407407;0.9837962963;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.499E8;1.499E8;1.53566554E8;42.0;3569047.619;3656346.5238;1000000.0;1024460.0;46.0;0.0;1.467466666667E8;0.0215;3141595.4324;0.1361;836666.6667;0.1952;1600000.0;;5900000.0;5.0;320000.0;105.9693;400000.0;105.9693;105.9334;;;2133333.3333;-0.25;;;;;;;;;63.3863;0.6712;;;;;;;;;;;;
AT0000A326N4;2024-02-07;2024-02-07T00:00:00;0.0;0.0;0.9436728395;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.307364E7;5.0;8640000.0;8614728.0;1000000.0;997075.0;4.0;0.0;4.31866666667E7;3.0E-4;8708666.6667;-0.0079;1008333.3333;-0.0083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2024-02-07;2024-02-07T00:00:00;0.9360902256;0.9586466165;0.8345864662;0.9323308271;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.759834E9;1.759834E9;1.7872199383645E9;106.0;1.66022075472E7;1.68605654563E7;2000000.0;2031123.32;102.0;0.0;1.2375969E9;0.422;1.19668733185E7;0.3873;1527816.6667;0.3091;1.15255E8;2.544E7;1.11991E8;11.0;1.04777272727E7;103.9575;665000.0;103.9685;103.9847;24.0;0.0;1.774919E8;-0.3506;4766149.8551;1.1984;512250.0;0.2982;104.4987;-0.0052;104.4257;-0.0044;104.5145;-0.0051;;;;;;;;;;;;
AT0000A32562;2024-02-07;2024-02-07T00:00:00;0.975308642;0.993441358;0.9965277778;0.9911265432;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.148E8;2.148E8;2.2005891618E8;52.0;4130769.2308;4231902.2342;1050000.0;1075706.9925;55.0;0.0;2.283566666667E8;-0.0594;4147906.6007;-0.0041;1451666.6667;-0.2767;3300000.0;500000.0;;3.0;1100000.0;103.0924;1500000.0;103.0924;103.0924;3.0;0.0;2683333.3333;0.2298;639978.836;0.7188;593333.3333;1.5281;65.9178;0.564;65.8906;0.5646;65.9286;0.5637;;;;;;;;;;;;
AT0000A2XLD9;2024-02-07;2024-02-07T00:00:00;0.8414351852;0.8722993827;0.9367283951;0.9220679012;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.0146654E8;6.0;1.785E7;1.691109E7;2700000.0;2557980.0;6.0;0.0;1.0718E8;-7.0E-4;1.76064285714E7;0.0138;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2024-02-07;2024-02-07T00:00:00;0.9864969136;0.9949845679;0.9911265432;0.9926697531;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.51E8;1.51E8;1.553035E8;46.0;3282608.6957;3376163.0435;850000.0;874225.0;46.0;0.0;1.467766666667E8;0.0288;3131902.5407;0.0481;835000.0;0.018;4000000.0;1600000.0;;4.0;1000000.0;106.0378;100000.0;106.0378;106.0378;;;2080000.0;0.9231;;;;;;;;;59.8552;0.7716;;;;;;;;;;;;
AT0000A32562;2024-02-06;2024-02-06T00:00:00;0.9907407407;0.9969135802;0.9957561728;0.9957561728;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.125E8;2.125E8;2.1778942675E8;52.0;4086538.4615;4188258.2067;1150000.0;1178625.133;55.0;0.0;2.2905E8;-0.0723;4147992.0707;-0.0148;1473333.3333;-0.2195;9000000.0;3300000.0;500000.0;8.0;1125000.0;103.8765;1250000.0;103.8625;103.885;3.0;1.0;2573333.3333;2.4974;603312.1693;0.8647;543333.3333;1.3006;62.4814;0.6625;62.4542;0.663;62.4922;0.6624;;;;;;;;;;;;
AT0000A326N4;2024-02-06;2024-02-06T00:00:00;0.0;0.0;0.9436728395;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.30758E7;5.0;8640000.0;8615160.0;1000000.0;997125.0;4.0;0.0;4.31866666667E7;3.0E-4;8708666.6667;-0.0079;1008333.3333;-0.0083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2024-02-06;2024-02-06T00:00:00;0.9594907407;0.9826388889;0.9903549383;0.9822530864;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.503E8;1.503E8;1.54591065E8;48.0;3131250.0;3220647.1875;900000.0;925695.0;46.0;0.0;1.4665E8;0.0249;3129148.9176;7.0E-4;838333.3333;0.0736;1000000.0;4000000.0;1600000.0;5.0;200000.0;106.6502;200000.0;106.6502;106.6502;;;1946666.6667;-0.4863;;;;;;;;;56.3206;0.8936;;;;;;;;;;;;
AT0000A33SH3;2024-02-06;2024-02-06T00:00:00;0.920754717;0.9132075472;0.8264150943;0.9094339623;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.601115E9;1.601115E9;1.62969490275E9;111.0;1.44244594595E7;1.46819360608E7;2000000.0;2035700.0;102.0;0.0;1.2145892666667E9;0.3182;1.1781028256E7;0.2244;1506850.0;0.3273;9.2646E7;1.15255E8;2.544E7;19.0;4876105.2632;104.658;90000.0;104.6942;104.5578;24.0;0.0;1.736500666667E8;-0.4665;4416892.2793;0.104;490083.3333;-0.8164;101.0334;0.0359;100.9601;0.037;101.0484;0.0347;;;;;;;;;;;;
AT0000A2XLD9;2024-02-06;2024-02-06T00:00:00;0.8425925926;0.8746141975;0.9359567901;0.925154321;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.01557575E8;6.0;1.785E7;1.69262625E7;2700000.0;2560275.0;6.0;0.0;1.0718E8;-7.0E-4;1.76064285714E7;0.0138;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
